dq_id,load_id,source_name,source_table,source_record_id,business_key,rule_id,field_name,severity,action,original_value,clean_value,details,detected_at
3355,3,Claim.csv + JSON,staging.claims,30,T00029,CORE_SERVICE_DATE_REPAIRED,service_date,error,repaired,2024-07-14,2024-07-11,{'json_service_date': '2024-07-11'},2026-09-25 00:16:31.795313+00:00
3356,3,Claim.csv + JSON,staging.claims,28,H00027,CORE_SERVICE_DATE_REPAIRED,service_date,error,repaired,2022-09-03,2024-05-27,{'json_service_date': '2024-05-27'},2026-09-25 00:16:31.795313+00:00
3357,3,Claim.csv + JSON,staging.claims,38,T00037,CORE_SERVICE_DATE_REPAIRED,service_date,error,repaired,,2024-09-16,{'json_service_date': '2024-09-16'},2026-09-25 00:16:31.795313+00:00
3358,3,Claim.csv + JSON,staging.claims,39,T00038,CORE_SERVICE_DATE_REPAIRED,service_date,error,repaired,,2024-09-30,{'json_service_date': '2024-09-30'},2026-09-25 00:16:31.795313+00:00
3359,3,Claim.csv + JSON,staging.claims,32,T00031,CORE_CLAIM_AMOUNT_REPAIRED,claim_amount,error,repaired,-464.11,464.11,{'json_claim_amount': 464.11},2026-09-25 00:16:31.795313+00:00
3360,3,Claim.csv + JSON,staging.claims,33,H00032,CORE_CLAIM_AMOUNT_REPAIRED,claim_amount,error,repaired,-120.42,120.42,{'json_claim_amount': 120.42},2026-09-25 00:16:31.795313+00:00
3361,3,Claim.csv + JSON,staging.claims,36,T00035,CORE_CLAIM_AMOUNT_REPAIRED,claim_amount,error,repaired,,592.07,{'json_claim_amount': 592.07},2026-09-25 00:16:31.795313+00:00
3362,3,Claim.csv + JSON,staging.claims,37,H00036,CORE_CLAIM_AMOUNT_REPAIRED,claim_amount,error,repaired,,257.00,{'json_claim_amount': 257.0},2026-09-25 00:16:31.795313+00:00
3363,3,Claim.csv + JSON,staging.claims,31,D00030,CORE_CLAIM_AMOUNT_UNRECOVERABLE,claim_amount,error,flagged,-491.15,,{'json_claim_amount': None},2026-09-25 00:16:31.795313+00:00
3364,3,Claim.csv + JSON,staging.claims,41,T00040,CORE_AMOUNT_RECON_MISMATCH,claim_amount,warning,flagged,4030.84,3359.03,"{'treatment': 'retain valid Claim.csv header amount; mismatch remains an analytical/fraud signal', 'difference_cad': 671.81}",2026-09-25 00:16:31.795313+00:00
3365,3,Claim.csv + JSON,staging.claims,67,H00066,CORE_AMOUNT_RECON_MISMATCH,claim_amount,warning,flagged,299.42,249.52,"{'treatment': 'retain valid Claim.csv header amount; mismatch remains an analytical/fraud signal', 'difference_cad': 49.9}",2026-09-25 00:16:31.795313+00:00
3366,3,Claim.csv + JSON,staging.claims,113,H00112,CORE_AMOUNT_RECON_MISMATCH,claim_amount,warning,flagged,206.51,172.09,"{'treatment': 'retain valid Claim.csv header amount; mismatch remains an analytical/fraud signal', 'difference_cad': 34.42}",2026-09-25 00:16:31.795313+00:00
3367,3,Claim.csv + JSON,staging.claims,152,T00151,CORE_AMOUNT_RECON_MISMATCH,claim_amount,warning,flagged,1483.26,1236.05,"{'treatment': 'retain valid Claim.csv header amount; mismatch remains an analytical/fraud signal', 'difference_cad': 247.21}",2026-09-25 00:16:31.795313+00:00
3368,3,Claim.csv + JSON,staging.claims,168,H00167,CORE_AMOUNT_RECON_MISMATCH,claim_amount,warning,flagged,62.92,52.43,"{'treatment': 'retain valid Claim.csv header amount; mismatch remains an analytical/fraud signal', 'difference_cad': 10.49}",2026-09-25 00:16:31.795313+00:00
3369,3,Claim.csv vs Policy.csv,staging.claims,18,T00017,CORE_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00121,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3370,3,Claim.csv vs Policy.csv,staging.claims,22,H00021,CORE_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00012,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3371,3,Claim.csv vs Policy.csv,staging.claims,19,H00018,CORE_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00135,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3372,3,Claim.csv vs Policy.csv,staging.claims,21,H00020,CORE_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00005,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3373,3,Claim.csv vs Customer.csv,staging.claims,10,H00009,CORE_REGION_CONFLICT,region,warning,repaired,AB,PE,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3374,3,Claim.csv vs Customer.csv,staging.claims,12,H00011,CORE_REGION_CONFLICT,region,warning,repaired,AB,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3375,3,Claim.csv vs Customer.csv,staging.claims,13,H00012,CORE_REGION_CONFLICT,region,warning,repaired,SK,AB,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3376,3,Claim.csv vs Customer.csv,staging.claims,14,T00013,CORE_REGION_CONFLICT,region,warning,repaired,AB,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3377,3,Claim.csv vs Customer.csv,staging.claims,15,H00014,CORE_REGION_CONFLICT,region,warning,repaired,AB,MB,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3378,3,Claim.csv vs Customer.csv,staging.claims,16,T00015,CORE_REGION_CONFLICT,region,warning,repaired,AB,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3379,3,Claim.csv vs Customer.csv,staging.claims,17,H00016,CORE_REGION_CONFLICT,region,warning,repaired,AB,ON,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3380,3,Claim.csv vs Customer.csv,staging.claims,86,H00085,CORE_REGION_CONFLICT,region,warning,repaired,NL,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3381,3,Claim.csv vs Customer.csv,staging.claims,88,H00087,CORE_REGION_CONFLICT,region,warning,repaired,BC,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3382,3,Claim.csv vs Customer.csv,staging.claims,89,H00088,CORE_REGION_CONFLICT,region,warning,repaired,NL,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3383,3,Claim.csv vs Customer.csv,staging.claims,91,H00090,CORE_REGION_CONFLICT,region,warning,repaired,BC,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3384,3,Claim.csv vs Customer.csv,staging.claims,92,H00091,CORE_REGION_CONFLICT,region,warning,repaired,NL,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3385,3,Claim.csv vs Customer.csv,staging.claims,93,H00092,CORE_REGION_CONFLICT,region,warning,repaired,BC,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3386,3,Claim.csv vs Customer.csv,staging.claims,162,H00161,CORE_REGION_CONFLICT,region,warning,repaired,NL,SK,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3387,3,Claim.csv vs Customer.csv,staging.claims,11,D00010,CORE_REGION_CONFLICT,region,warning,repaired,AB,BC,{'authoritative_source': 'Customer.csv.province'},2026-09-25 00:16:31.795313+00:00
3388,3,Claim.csv vs Claim_Payment.csv,staging.claims,2,H00001,CORE_STATUS_CONFLICT,claim_status,warning,repaired,denied,approved,{'authoritative_source': 'Claim_Payment.csv decision presence/outcome'},2026-09-25 00:16:31.795313+00:00
3389,3,Claim.csv vs Claim_Payment.csv,staging.claims,4,H00003,CORE_STATUS_CONFLICT,claim_status,warning,repaired,denied,approved,{'authoritative_source': 'Claim_Payment.csv decision presence/outcome'},2026-09-25 00:16:31.795313+00:00
3390,3,Claim.csv vs Claim_Payment.csv,staging.claims,5,H00004,CORE_STATUS_CONFLICT,claim_status,warning,repaired,denied,approved,{'authoritative_source': 'Claim_Payment.csv decision presence/outcome'},2026-09-25 00:16:31.795313+00:00
3391,3,Claim.csv vs Claim_Payment.csv,staging.claims,6,H00005,CORE_STATUS_CONFLICT,claim_status,warning,repaired,denied,approved,{'authoritative_source': 'Claim_Payment.csv decision presence/outcome'},2026-09-25 00:16:31.795313+00:00
3392,3,Claim.csv vs Claim_Payment.csv,staging.claims,8,T00007,CORE_STATUS_CONFLICT,claim_status,warning,repaired,denied,partially_approved,{'authoritative_source': 'Claim_Payment.csv decision presence/outcome'},2026-09-25 00:16:31.795313+00:00
3393,3,Claim.csv vs Claim_Payment.csv,staging.claims,9,D00008,CORE_STATUS_CONFLICT,claim_status,warning,repaired,denied,approved,{'authoritative_source': 'Claim_Payment.csv decision presence/outcome'},2026-09-25 00:16:31.795313+00:00
3394,3,Claim.csv vs Claim_Payment.csv,staging.claims,7,D00006,CORE_STATUS_CONFLICT,claim_status,warning,repaired,denied,approved,{'authoritative_source': 'Claim_Payment.csv decision presence/outcome'},2026-09-25 00:16:31.795313+00:00
3395,3,Claim.csv vs Claim_Payment.csv,staging.claims,3,D00002,CORE_STATUS_CONFLICT,claim_status,warning,repaired,denied,partially_approved,{'authoritative_source': 'Claim_Payment.csv decision presence/outcome'},2026-09-25 00:16:31.795313+00:00
3396,3,Claim.csv vs Claim_Payment.csv,staging.claim_payments,6,PAY00006,CORE_PAYMENT_AMOUNT_CONFLICT,payment_amount,warning,flagged,800.00,817.37,{'authoritative_source': 'Claim_Payment.csv.payment_amount'},2026-09-25 00:16:31.795313+00:00
3397,3,Claim.csv vs Claim_Payment.csv,staging.claim_payments,7,PAY00007,CORE_PAYMENT_AMOUNT_CONFLICT,payment_amount,warning,flagged,1890.20,1907.57,{'authoritative_source': 'Claim_Payment.csv.payment_amount'},2026-09-25 00:16:31.795313+00:00
3398,3,Claim.csv vs Claim_Payment.csv,staging.claim_payments,8,PAY00008,CORE_PAYMENT_AMOUNT_CONFLICT,payment_amount,warning,flagged,1600.00,1617.37,{'authoritative_source': 'Claim_Payment.csv.payment_amount'},2026-09-25 00:16:31.795313+00:00
3399,3,Claim_Payment.csv,staging.claim_payments,4,PAY00004,CORE_DECISION_DATE_NULLIFIED,decision_date,error,repaired,2023-10-28,,{'processing_start_date': '2023-10-29'},2026-09-25 00:16:31.795313+00:00
3400,3,Claim_Payment.csv,staging.claim_payments,5,PAY00005,CORE_DECISION_DATE_NULLIFIED,decision_date,error,repaired,2023-11-20,,{'processing_start_date': '2023-11-21'},2026-09-25 00:16:31.795313+00:00
3401,3,Claim_Payment.csv + Claim.csv,staging.claim_payments,1,PAY00001,CORE_PAYMENT_DATE_NULLIFIED,payment_date,error,repaired,2023-08-07,,"{'claim_date': '2023-08-08', 'decision_date': '2023-08-17', 'payment_status_treatment': 'set core payment_status to null because paid date is unusable'}",2026-09-25 00:16:31.795313+00:00
3402,3,Claim_Payment.csv + Claim.csv,staging.claim_payments,2,PAY00002,CORE_PAYMENT_DATE_NULLIFIED,payment_date,error,repaired,2023-10-09,,"{'claim_date': '2023-10-10', 'decision_date': '2023-10-22', 'payment_status_treatment': 'set core payment_status to null because paid date is unusable'}",2026-09-25 00:16:31.795313+00:00
3403,3,Claim_Payment.csv + Claim.csv,staging.claim_payments,3,PAY00003,CORE_PAYMENT_DATE_NULLIFIED,payment_date,error,repaired,2023-10-25,,"{'claim_date': '2023-10-26', 'decision_date': '2023-10-28', 'payment_status_treatment': 'set core payment_status to null because paid date is unusable'}",2026-09-25 00:16:31.795313+00:00
3404,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,1,PRM000001,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00104,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3405,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,2,PRM000002,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00076,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3406,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,4,PRM000004,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00059,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3407,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,5,PRM000005,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00134,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3408,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,6,PRM000006,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00102,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3409,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,7,PRM000007,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00014,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3410,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,8,PRM000008,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00018,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3411,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,9,PRM000009,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00066,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3412,3,Policy_Premium.csv vs Policy.csv,staging.policy_premiums,10,PRM000010,CORE_PREMIUM_OWNER_CONFLICT,customer_id,warning,repaired,C00150,C00084,{'authoritative_source': 'Policy.csv.customer_id'},2026-09-25 00:16:31.795313+00:00
3413,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,1397,PRM001397,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,45-54,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3414,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,1496,PRM001496,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,45-54,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3415,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,1693,PRM001693,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,45-54,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3416,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,1801,PRM001801,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,45-54,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3417,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,1907,PRM001907,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,45-54,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3418,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,2018,PRM002018,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,55-64,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3419,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,2136,PRM002136,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,55-64,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3420,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,2250,PRM002250,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,55-64,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3421,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,2370,PRM002370,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,55-64,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3422,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,2495,PRM002495,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,55-64,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3423,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,2612,PRM002612,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,55-64,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3424,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,2730,PRM002730,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,55-64,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
3425,3,Policy_Premium.csv + Customer.csv,staging.policy_premiums,1591,PRM001591,CORE_AGE_BAND_REPAIRED,age_band,warning,repaired,75+,45-54,{'authoritative_basis': 'canonical DOB at premium due_date'},2026-09-25 00:16:31.795313+00:00
